fighter_id,fighter,dob,height_cm,reach_cm,stance,division,first_ufc_fight,last_ufc_fight,ufc_wins,ufc_losses,ufc_draws,ufc_no_contests,elo,wikipedia_page,pro_wins,pro_losses,pro_draws,pro_fights_before_ufc
b102c26727306ab6,Jussier Formiga,1985-04-14,165.1,170.2,Orthodox,Flyweight,2012-10-05,2020-06-06,9,7,0,0,1602.3,Jussier Formiga,24,8,0,15
231926533134ec1f,Justin Buchholz,1983-08-22,182.9,185.4,Orthodox,Lightweight,2008-01-23,2010-02-06,1,4,0,0,1399.7,Justin Buchholz,16,10,0,9
e56daf7725a0b5ab,Justin Edwards,1983-01-26,177.8,177.8,Orthodox,Lightweight,2011-06-04,2015-06-06,2,5,0,0,1412.9,Justin Edwards (fighter),10,7,0,6
27fc9218a3653e3c,Justin Eilers,1978-06-28,185.4,,Orthodox,Heavyweight,2004-08-21,2006-02-04,1,3,0,0,1442.1,Justin Eilers,19,7,1,11
78863e4a28204a6b,Justin Frazier,1989-06-15,182.9,190.5,Southpaw,Heavyweight,2018-11-30,2018-11-30,0,1,0,0,1460.0,Justin Frazier,12,4,0,12
9e8f6c728eb01124,Justin Gaethje,1988-11-14,180.3,177.8,Orthodox,Lightweight,2017-07-07,2026-06-14,11,5,0,0,1877.9,Justin Gaethje,28,5,0,17
1ea8df62b3f8fea6,Justin James,1976-11-08,177.8,,Orthodox,Lightweight,2006-10-14,2006-10-14,0,1,0,0,1460.0,,,,,
304a21d0595e1a08,Justin Jaynes,1989-08-10,170.2,172.7,Orthodox,Featherweight,2020-06-20,2021-06-26,1,4,0,0,1408.5,Justin Jaynes,18,11,0,19
9b75954db8db2a08,Justin Jones,1987-09-06,180.3,,Orthodox,Middleweight,2014-12-06,2015-04-04,0,2,0,0,1424.7,,,,,
879f6cae48d25baa,Justin Lawrence,1990-05-15,172.7,170.2,Orthodox,Featherweight,2012-06-01,2013-04-13,1,2,0,0,1454.6,Justin Lawrence (fighter),11,5,0,3
ba1e6cb3d43f7430,Justin Ledet,1988-09-28,193.0,203.2,Orthodox,Light Heavyweight,2016-08-06,2020-10-31,3,4,0,0,1420.6,Justin Ledet,9,4,0,7
8c3f3c43c8ceb778,Justin Levens,1980-04-18,180.3,,Orthodox,Middleweight,2006-04-15,2006-06-28,0,2,0,0,1436.3,Justin Levens,9,8,0,8
3da19339ee7051d5,Justin Martin,,182.9,,,Heavyweight,1997-02-07,1997-02-07,1,0,0,0,1540.0,,,,,
75f871836d41f90f,Justin McCully,1976-02-18,185.4,185.4,Orthodox,Heavyweight,2007-04-05,2009-08-29,2,2,0,0,1502.2,Justin McCully,11,5,2,13
9b198c73e3d0d289,Justin Salas,1982-03-13,172.7,177.8,Southpaw,Lightweight,2012-02-15,2016-03-05,3,4,0,0,1446.0,Justin Salas,12,7,0,12
9fa568ad2bf2cb0b,Justin Scoggins,1992-05-02,170.2,167.6,Southpaw,Flyweight,2013-12-06,2018-07-14,4,5,0,0,1471.8,Justin Scoggins,16,7,0,7
e13abac8089a801a,Justin Tafa,1993-12-13,182.9,188.0,Southpaw,Heavyweight,2019-10-05,2025-02-08,4,5,0,1,1480.2,Justin Tafa,7,5,0,3
ce1e867808ef5fce,Justin Willis,1987-07-19,185.4,198.1,Southpaw,Heavyweight,2017-07-16,2019-03-23,4,1,0,0,1600.4,Justin Willis,9,2,0,5
e78f601035d677f2,Justin Wren,1987-04-27,188.0,,Orthodox,Heavyweight,2009-12-05,2009-12-05,0,1,0,0,1480.0,Justin Wren,13,2,0,8
928ae2e5b5f7a9ec,Justine Kish,1988-04-13,165.1,162.6,Orthodox,Women's Flyweight,2016-01-02,2021-04-17,3,4,0,0,1482.5,Justine Kish,9,7,0,4
95eb112a85601a0a,Jutaro Nakao,1970-11-30,175.3,,Southpaw,Welterweight,2001-09-28,2002-03-22,1,1,0,0,1507.0,Jutaro Nakao,26,20,4,19
9cd047a828dd7515,KB Bhullar,1991-10-12,193.0,198.1,Switch,Middleweight,2020-10-10,2021-05-01,0,2,0,0,1427.9,,,,,
b7ffa72aa148599a,KJ Noons,1982-12-07,177.8,177.8,Orthodox,Lightweight,2013-05-25,2016-02-06,2,3,0,1,1467.9,K.J. Noons,13,9,0,17
7facc9c45d792985,Kaan Ofli,1993-06-19,170.2,167.6,Orthodox,Featherweight,2024-08-24,2026-06-27,3,2,0,0,1544.6,,,,,
d33da8a3d82bdb62,Kai Asakura,1993-10-31,172.7,175.3,Orthodox,Bantamweight,2024-12-07,2026-08-29,2,2,0,0,1534.3,Kai Asakura,31,8,0,34
eee0ef3e2b14816b,Kai Kamaka III,1995-01-05,170.2,175.3,Orthodox,Featherweight,2020-08-15,2026-07-11,2,3,1,0,1460.0,Kai Kamaka III,18,8,1,9
853eb0dd5c0e2149,Kai Kara-France,1993-03-26,162.6,175.3,Orthodox,Flyweight,2018-12-01,2025-06-28,8,5,0,0,1615.0,Kai Kara-France,25,12,0,25
05b43e0ead3df345,Kailin Curran,1991-04-11,162.6,165.1,Orthodox,Women's Strawweight,2014-11-22,2017-11-25,1,6,0,0,1346.4,Kailin Curran,6,7,0,3
633a45d131192ffe,Kajan Johnson,1984-04-21,180.3,190.5,Orthodox,Lightweight,2014-06-14,2018-09-15,4,3,0,0,1549.1,Kajan Johnson,23,13,1,30
c8136ab8aa32c974,Kalib Starnes,1975-01-06,190.5,188.0,Orthodox,Middleweight,2006-06-24,2008-04-19,2,3,0,0,1476.0,Kalib Starnes,17,11,1,7
27b164b0d1833df0,Kalindra Faria,1986-07-23,170.2,,Switch,Women's Flyweight,2017-10-07,2018-08-25,0,3,0,0,1404.1,Kalindra Faria,19,11,1,24
ece280745f8727b8,Kamal Shalorus,1972-08-27,172.7,172.7,Orthodox,Lightweight,2011-03-19,2012-05-15,0,3,0,0,1420.4,Kamal Shalorus,9,5,2,9
f1b2aa7853d1ed6e,Kamaru Usman,1987-05-11,182.9,193.0,Switch,Middleweight,2015-07-12,2026-07-18,16,4,0,0,1873.2,Kamaru Usman,21,5,0,6
c7d7fda69ec410d3,Kamuela Kirk,1994-04-13,177.8,190.5,Switch,Lightweight,2021-06-05,2023-07-08,1,2,0,0,1460.5,,,,,
e0b0cf71e0d69dd0,Kanako Murata,1993-08-10,154.9,157.5,Orthodox,Women's Strawweight,2020-11-14,2023-10-07,1,2,0,0,1454.0,Kanako Murata,14,3,0,12
2db0c114414d4f06,Karine Gevorgyan,1989-03-09,162.6,160.0,,Women's Flyweight,2017-12-01,2017-12-01,0,1,0,0,1460.0,,,,,
9d62c2d8ee151f08,Karine Silva,1993-12-02,165.1,170.2,Orthodox,Women's Flyweight,2022-06-04,2026-04-18,5,3,0,0,1568.1,Karine Silva,19,7,0,18
37d5b176d438d2a5,Karl Roberson,1990-10-04,185.4,188.0,Southpaw,Light Heavyweight,2017-11-11,2022-07-09,4,6,0,0,1429.5,Karl Roberson,9,7,0,5
d35f734c56a89103,Karl Williams,1990-01-06,190.5,200.7,Orthodox,Heavyweight,2023-03-11,2024-08-10,3,1,0,0,1553.1,,,,,
d23ccf4a6c221284,Karlos Vemola,1985-07-03,182.9,190.5,Orthodox,Middleweight,2010-07-03,2013-06-08,2,4,0,0,1425.6,Karlos Vémola,38,9,0,7
349aaa3da11eb587,Karo Parisyan,1982-08-28,177.8,182.9,Orthodox,Welterweight,2003-09-26,2010-11-20,8,4,0,1,1586.1,Karo Parisyan,24,12,0,11
351c4ec637380ad5,Karol Rosa,1994-12-30,165.1,170.2,Orthodox,Women's Bantamweight,2019-08-31,2026-06-20,8,5,0,0,1542.4,Karol Rosa,19,8,0,14
d7c3816669784109,Karolina Kowalkiewicz,1985-10-15,160.0,162.6,Orthodox,Women's Strawweight,2015-12-19,2025-10-11,9,10,0,0,1451.3,Karolina Kowalkiewicz,16,10,0,7
e872e9a9a902c045,Katlyn Cerminara,1988-12-28,175.3,172.7,Orthodox,Women's Flyweight,2016-07-13,2024-03-09,11,6,0,0,1643.9,Katlyn Cerminara,18,6,0,7
d71d968dc6ecfdaf,Katsuhisa Fujii,1972-08-15,182.9,,Orthodox,Heavyweight,1999-11-19,1999-11-19,1,1,0,0,1504.6,Katsuhisa Fujii,9,18,1,4
44470bfd9483c7ad,Katsunori Kikuno,1981-10-31,172.7,167.6,Orthodox,Featherweight,2014-01-04,2015-09-26,2,3,0,0,1474.1,Katsunori Kikuno,24,8,2,28
ec13c393d029297d,Kaue Fernandes,1995-03-17,175.3,185.4,Orthodox,Lightweight,2023-11-04,2026-08-15,3,2,0,0,1554.9,,,,,
4100c7a09497ad41,Kay Hansen,1999-08-14,157.5,160.0,Orthodox,Women's Strawweight,2020-06-27,2022-04-09,1,3,0,0,1421.0,Kay Hansen,8,6,0,9
1af1170ed937cba7,Kayla Harrison,1990-07-02,172.7,167.6,Southpaw,Women's Bantamweight,2024-04-13,2025-06-07,3,0,0,0,1654.1,Kayla Harrison,19,1,0,17
ca36633b80be4a78,Kaynan Kruschewsky,1991-04-04,182.9,185.4,Orthodox,Lightweight,2023-11-04,2024-07-20,0,2,0,0,1419.2,,,,,
b034747dc1d15491,Kazuhiro Nakamura,1979-07-16,180.3,177.8,Orthodox,Light Heavyweight,2007-09-22,2008-05-24,0,2,0,0,1429.8,Kazuhiro Nakamura,21,13,0,17
c4af2feb4b58bc3b,Kazuki Tokudome,1987-03-04,180.3,185.4,Southpaw,Lightweight,2013-03-02,2014-09-20,1,3,0,0,1441.0,Kazuki Tokudome,20,12,1,15
ec18eb918121787c,Kazula Vargas,1985-08-15,172.7,180.3,Southpaw,Lightweight,2019-08-10,2022-03-19,1,3,0,0,1437.3,Kazula Vargas,16,7,0,13
9b5b5a75523728f3,Kazushi Sakuraba,1969-07-14,182.9,,Southpaw,Heavyweight,1997-12-21,1997-12-21,1,0,0,1,1540.0,Kazushi Sakuraba,26,17,1,1
782a2a17d3e38fdf,Keigo Kunihara,,182.9,,Orthodox,Heavyweight,2005-10-07,2005-10-07,0,1,0,0,1460.0,,,,,
3618e0632ecdba9c,Keiichiro Nakamura,1998-12-02,177.8,177.8,Southpaw,Featherweight,2026-01-31,2026-01-31,1,0,0,0,1540.0,,,,,
6014d25e73b669c9,Keiichiro Yamamiya,1972-07-12,180.3,,Southpaw,Middleweight,1999-11-19,1999-11-19,0,1,0,0,1464.1,Keiichiro Yamamiya,45,35,10,32
65ddc8a9ac4e8531,Keita Nakamura,1984-05-22,180.3,185.4,Southpaw,Welterweight,2006-12-13,2019-04-20,4,7,0,0,1427.6,Keita Nakamura,36,12,2,17
e3779ef06e98f185,Keith Berish,1985-11-14,182.9,,Orthodox,Middleweight,2014-07-06,2016-12-09,0,1,0,1,1460.0,,,,,
bf12aca029bfcc47,Keith Hackney,1958-04-15,180.3,,Sideways,,1994-09-09,1995-12-16,2,2,0,0,1525.6,Keith Hackney,2,2,0,0
b9d0fd83bb8a147a,Keith Jardine,1975-10-31,188.0,193.0,Orthodox,Light Heavyweight,2005-11-05,2010-06-19,6,7,0,0,1463.0,Keith Jardine,17,11,2,11
f62850b3c7480db9,Keith Mielke,,172.7,,,,1996-02-16,1996-02-16,0,1,0,0,1460.0,,,,,
c75b99887c8c3f5a,Keith Rockel,1965-08-28,182.9,,Orthodox,Middleweight,2002-01-11,2003-11-21,1,1,0,0,1499.0,,,,,
cd12227edd3f134b,Keith Wisniewski,1981-10-25,182.9,,Orthodox,Welterweight,2005-11-19,2013-09-04,0,4,0,0,1377.1,Keith Wisniewski,28,15,1,30
1a225f04aa6e0739,Kelly Dullanty,1977-11-04,172.7,,Orthodox,Lightweight,2002-03-22,2002-03-22,0,1,0,0,1458.9,Kelly Dullanty,4,2,0,3
9c42a0de8e012870,Kelly Faszholz,1985-04-09,172.7,,Orthodox,Women's Bantamweight,2016-02-21,2016-10-01,0,2,0,0,1435.2,Kelly Faszholz,4,2,0,3
8c0580d4fff106c1,Kelvin Gastelum,1991-10-24,175.3,180.3,Southpaw,Middleweight,2013-04-13,2026-04-11,14,11,0,1,1602.7,Kelvin Gastelum,20,11,0,6
63b65af1c5cb02cb,Ken Shamrock,1964-02-11,185.4,182.9,Orthodox,Light Heavyweight,1993-11-12,2006-10-10,7,6,2,0,1569.8,Ken Shamrock,28,17,2,3
fbf0947399d14323,Ken Stone,1982-10-08,172.7,180.3,Southpaw,Bantamweight,2011-06-04,2012-08-11,2,2,0,0,1482.4,Ken Stone (fighter),11,4,0,11
234f3767ff0e5701,Kendall Grove,1982-11-12,198.1,200.7,Orthodox,Middleweight,2006-06-24,2011-05-28,7,6,0,0,1471.6,Kendall Grove,24,19,0,9
9f488f520ed25bbf,Kenichi Yamamoto,1976-07-11,182.9,,Orthodox,Welterweight,1999-11-19,2000-12-16,2,1,0,0,1540.9,Kenichi Yamamoto (mixed martial artist),5,12,2,3
8667caa0451d245b,Kennedy Nzechukwu,1992-06-13,195.6,210.8,Southpaw,Heavyweight,2019-03-30,2026-08-22,8,7,1,0,1510.8,Kennedy Nzechukwu,14,7,1,6
cb139171ed1b69fe,Kenny Florian,1976-05-26,177.8,188.0,Southpaw,Featherweight,2005-04-09,2011-10-08,12,5,0,0,1670.5,Kenny Florian,14,6,0,3
6e0273f9478be71e,Kenny Robertson,1984-02-14,177.8,188.0,Orthodox,Welterweight,2011-02-05,2016-09-17,4,5,0,0,1549.5,Kenny Robertson,15,7,0,10
030f08370fd1c2bb,Kerry Schall,1971-08-09,188.0,,Orthodox,Heavyweight,2005-11-05,2005-11-05,0,1,0,0,1460.0,Kerry Schall,23,13,0,26
8bd4200561c77a62,Ketlen Souza,1994-08-18,160.0,160.0,Orthodox,Women's Strawweight,2023-06-03,2026-06-06,4,3,0,0,1581.4,Ketlen Souza,17,6,0,16
b9706f80d005036c,Ketlen Vieira,1991-08-26,172.7,172.7,Orthodox,Women's Bantamweight,2016-10-01,2026-05-16,10,5,0,0,1667.9,Ketlen Vieira,16,6,0,6
cf946e03ba2e7666,Kevin Aguilar,1988-09-07,170.2,185.4,Orthodox,Featherweight,2018-11-30,2021-05-15,2,4,0,0,1454.5,,,,,
34b96d52db1d26e6,Kevin Borjas,1997-12-06,165.1,172.7,Orthodox,Flyweight,2023-11-11,2026-08-29,2,5,0,0,1435.2,,,,,
a6d8bfe9e0c8153b,Kevin Burns,1980-03-03,177.8,188.0,Orthodox,Welterweight,2008-06-07,2009-12-12,2,3,0,0,1447.2,Kevin Burns (fighter),12,7,0,6
8d9586726252dbf7,Kevin Casey,1981-06-15,180.3,195.6,Southpaw,Middleweight,2013-04-13,2016-08-27,1,3,1,2,1446.1,Kevin Casey (fighter),9,6,2,7
7e9b36a9847db116,Kevin Christian,1995-01-21,200.7,203.2,Orthodox,Light Heavyweight,2025-11-01,2026-05-02,0,2,0,0,1415.6,,,,,
35b3772629e27a49,Kevin Croom,1987-07-15,180.3,185.4,Orthodox,Bantamweight,2020-09-12,2022-04-16,0,3,0,1,1411.6,Kevin Croom,23,15,0,33
27541033b97c076d,Kevin Ferguson,1974-02-08,188.0,195.6,Orthodox,Heavyweight,2009-12-05,2010-05-08,1,1,0,0,1495.7,Kimbo Slice,5,2,1,4
3a46b268013afede,Kevin Holland,1992-11-05,190.5,205.7,Orthodox,Welterweight,2018-08-04,2026-04-11,16,12,0,1,1651.2,Kevin Holland,29,15,0,16
13b2f59210dda9cc,Kevin Jackson,1964-11-25,177.8,,Switch,Middleweight,1997-07-27,1998-03-13,2,2,0,0,1498.8,Kevin Jackson,4,2,0,1
02e52b3a595f0786,Kevin Jordan,1970-12-31,190.5,,Orthodox,Heavyweight,2005-06-04,2005-11-19,0,2,0,0,1429.2,Kevin Jordan (fighter),11,9,0,10
dda15dbfafb792df,Kevin Jousset,1993-05-02,188.0,190.5,Orthodox,Welterweight,2023-09-09,2025-02-08,2,2,0,0,1499.9,Kevin Jousset,10,5,0,10
ee9ebceabfd16fa7,Kevin Lee,1992-09-04,175.3,195.6,Orthodox,Welterweight,2014-02-01,2023-07-01,11,8,0,0,1595.6,Kevin Lee,20,9,0,7
0c258d1d8e16e5f1,Kevin Natividad,1993-04-02,167.6,177.8,Orthodox,Bantamweight,2020-10-31,2022-11-19,0,3,0,0,1406.0,,,,,
6859f67468ba8489,Kevin Randleman,1971-08-10,177.8,,Orthodox,Light Heavyweight,1999-03-05,2002-01-11,4,3,0,0,1581.8,Kevin Randleman,17,16,0,3
598a58db87b890ee,Kevin Rosier,,193.0,,Orthodox,,1993-11-12,1994-12-16,1,2,0,0,1455.5,Kevin Rosier,2,6,0,0
239d8e5359022f3b,Kevin Vallejos,2001-12-08,170.2,172.7,Switch,Featherweight,2025-03-15,2026-03-14,4,0,0,0,1665.5,Kevin Vallejos,18,1,0,15
032cc3922d871c7f,Khabib Nurmagomedov,1988-09-20,177.8,177.8,Orthodox,Lightweight,2012-01-20,2020-10-24,13,0,0,0,1935.1,Khabib Nurmagomedov,29,0,0,13
c3218c810959d279,Khadis Ibragimov,1995-05-21,190.5,198.1,Orthodox,Light Heavyweight,2019-08-31,2020-09-26,0,4,0,0,1369.5,Khadis Ibragimov,11,8,0,7
231cae8b77fbbcc1,Khalid Murtazaliev,1993-07-15,182.9,193.0,Orthodox,Middleweight,2018-09-15,2018-09-15,1,0,0,0,1551.8,,,,,
b4537562f88ac582,Khalid Taha,1992-02-15,165.1,175.3,Orthodox,Bantamweight,2018-07-22,2022-09-03,1,4,0,1,1404.3,Khalid Taha,16,6,0,13
749f572d1d3161fb,Khalil Rountree Jr.,1990-02-26,185.4,193.0,Southpaw,Light Heavyweight,2016-07-08,2025-10-04,10,7,0,1,1636.3,Khalil Rountree Jr.,14,7,0,4
78e501478a36a018,Khama Worthy,1986-10-15,180.3,188.0,Orthodox,Lightweight,2019-08-17,2021-10-23,2,3,0,0,1449.8,Khama Worthy,20,12,0,20
767755fd74662dbf,Khamzat Chimaev,1994-05-01,188.0,190.5,Orthodox,Middleweight,2020-07-15,2026-05-09,9,1,0,0,1850.7,Khamzat Chimaev,15,1,0,6
2558ae2e5671e318,Khaos Williams,1994-03-30,182.9,195.6,Orthodox,Welterweight,2020-02-08,2026-05-16,7,4,0,0,1593.8,Khaos Williams,16,5,0,10
5c10da56d712ac9c,Khusein Askhabov,1995-02-13,172.7,175.3,Orthodox,Featherweight,2023-02-18,2023-02-18,0,1,0,0,1458.4,,,,,
4729c93ba705a3bf,Kiefer Crosbie,1990-04-05,180.3,177.8,Switch,Welterweight,2023-09-09,2025-08-23,0,3,0,0,1393.0,,,,,
71df36d6d8cf0d74,Kiichi Kunimoto,1981-05-01,177.8,180.3,Orthodox,Welterweight,2014-01-04,2017-06-10,3,2,0,0,1536.5,Kiichi Kunimoto,21,12,2,21
08ae5cd9aef7ddd3,Kimo Leopoldo,1968-01-05,190.5,,Orthodox,Heavyweight,1994-09-09,2004-06-19,2,4,0,0,1485.6,Kimo Leopoldo,10,7,1,0
887961364be5ceb3,King Green,1986-09-09,177.8,180.3,Orthodox,Lightweight,2013-02-02,2026-07-11,17,12,1,1,1689.5,King Green,36,17,1,22
296a120cb880477b,Kiru Sahota,1995-05-28,177.8,185.4,Orthodox,Flyweight,2024-11-23,2024-11-23,0,1,0,0,1460.0,,,,,
ce47f49e5c386a9c,Kit Cope,1977-03-17,182.9,,Orthodox,Welterweight,2005-11-05,2005-11-05,0,1,0,0,1461.0,Kit Cope,6,7,0,4
9f5e3c20ce40b344,Klaudia Sygula,1998-12-30,172.7,175.3,Orthodox,Women's Bantamweight,2024-11-09,2026-09-05,2,2,0,0,1496.9,,,,,
102a8fdf8cbf7467,Kleydson Rodrigues,1995-10-22,165.1,170.2,Orthodox,Bantamweight,2022-05-07,2024-05-18,1,3,0,0,1450.3,,,,,
7279654c7674cd24,Klidson Abreu,1992-12-24,182.9,188.0,Orthodox,Light Heavyweight,2019-02-23,2020-05-30,1,2,0,1,1487.9,Klidson Abreu,17,9,0,16
aebaa8cec15b083d,Kody Steele,1995-04-21,175.3,180.3,Orthodox,Lightweight,2025-02-08,2026-05-02,1,1,0,0,1502.0,,,,,
2a6f8136da1e52c0,Koji Kitao,1963-10-12,200.7,,Southpaw,,1996-05-17,1996-05-17,0,1,0,0,1464.6,Kōji Kitao,1,2,0,1
01daf32100ed7517,Koji Oishi,1977-05-31,172.7,,Orthodox,Welterweight,2000-04-14,2005-06-04,0,2,0,0,1457.9,,,,,
22061ff217907c78,Konstantin Erokhin,1983-01-31,180.3,,Orthodox,Heavyweight,2015-01-24,2015-12-11,0,2,0,0,1420.8,,,,,
baed16f18348908e,Kris McCray,1981-09-24,182.9,193.0,Orthodox,Welterweight,2010-06-19,2011-03-26,0,3,0,0,1414.0,Kris McCray,9,5,0,5
9c27f3217891f3f0,Kris Moutinho,1992-08-09,170.2,172.7,Southpaw,Bantamweight,2021-07-10,2026-02-28,0,4,0,0,1368.2,,,,,
af49a6c491ca22a3,Kristian Rothaermel,1972-01-31,182.9,,Open Stance,Light Heavyweight,2006-06-28,2006-06-28,0,1,0,0,1455.4,,,,,
5b5b9c6f6f270369,Kristof Midoux,1974-07-30,185.4,,Orthodox,Heavyweight,2006-08-17,2006-08-17,0,1,0,0,1460.0,,,,,
242d36d241b43c12,Kron Gracie,1988-07-11,175.3,177.8,Southpaw,Featherweight,2019-02-17,2024-12-07,1,3,0,0,1449.5,Kron Gracie,5,3,0,4
4e06913c91da5200,Krzysztof Jotko,1989-08-19,185.4,195.6,Southpaw,Middleweight,2013-12-06,2022-10-01,11,6,0,0,1624.0,Krzysztof Jotko,30,6,0,13
59583ff832fe9d68,Krzysztof Soszynski,1977-08-02,185.4,195.6,Open Stance,Light Heavyweight,2008-12-13,2011-12-10,6,3,0,0,1551.3,Krzysztof Soszynski,26,12,1,30
9d4522df6fc49a47,Kuniyoshi Hironaka,1976-06-17,177.8,177.8,Orthodox,Welterweight,2006-10-14,2008-04-19,1,3,0,0,1444.6,Kuniyoshi Hironaka,23,9,0,12
a7151778b3381036,Kurt Holobaugh,1986-09-08,180.3,177.8,Orthodox,Lightweight,2013-04-27,2025-05-31,2,7,0,0,1385.4,Kurt Holobaugh,22,10,0,10
aa1952ec0b3dd8e1,Kurt Pellegrino,1979-05-07,172.7,177.8,Orthodox,Lightweight,2006-07-08,2011-03-19,7,5,0,0,1598.1,Kurt Pellegrino,16,7,0,9
9d51798e61f2e0c7,Kurtis Campbell,2002-07-29,175.3,182.9,Switch,Featherweight,2026-03-21,2026-09-05,1,1,0,0,1499.1,,,,,
c13042265355a290,Kwan Ho Kwak,1989-06-18,165.1,,Switch,Bantamweight,2016-11-19,2017-06-17,0,2,0,0,1414.9,,,,,
c5af5750e8bae4f0,Kyle Bochniak,1987-02-05,170.2,177.8,Orthodox,Featherweight,2016-01-17,2019-10-18,2,5,0,0,1416.1,Kyle Bochniak,11,7,0,6
a6959da32f0e6b5d,Kyle Bradley,1982-08-19,175.3,180.3,Orthodox,Lightweight,2008-02-02,2010-01-11,1,3,0,0,1432.5,,,,,
d6c0cdd7e467c440,Kyle Daukaus,1993-02-27,188.0,193.0,Southpaw,Middleweight,2020-06-27,2026-06-14,4,5,0,1,1517.2,Kyle Daukaus,17,5,0,9
b959e8c7fd8390d2,Kyle Kingsbury,1982-03-22,193.0,200.7,Orthodox,Light Heavyweight,2008-12-13,2014-07-26,4,5,0,0,1434.3,Kyle Kingsbury,11,6,0,9
31f8081c7600da93,Kyle Nelson,1991-04-20,180.3,180.3,Switch,Lightweight,2018-12-08,2026-03-28,5,6,1,0,1531.9,Kyle Nelson (fighter),17,6,1,13
7339d340aa2889cb,Kyle Noke,1980-03-18,185.4,193.0,Southpaw,Welterweight,2010-06-19,2016-11-26,6,6,0,0,1455.0,Kyle Noke,22,10,1,21
873626e5547b5235,Kyle Prepolec,1989-08-30,177.8,177.8,Southpaw,Lightweight,2019-05-04,2026-08-01,0,5,0,0,1355.4,Kyle Prepolec,18,11,0,19
bb61823f76361297,Kyle Stewart,1989-01-31,182.9,193.0,Orthodox,Welterweight,2019-01-19,2019-07-27,0,2,0,0,1417.4,,,,,
d7b2c0b53883ee80,Kyle Watson,1979-08-09,182.9,,Southpaw,Lightweight,2010-12-04,2011-04-30,1,1,0,0,1499.5,,,,,
60425d07ef4b91a7,Kyler Phillips,1995-06-12,172.7,182.9,Orthodox,Bantamweight,2020-02-29,2026-04-18,6,4,0,0,1570.9,Kyler Phillips,12,5,0,7
98aa60cf58071fd6,Kyoji Horiguchi,1990-10-12,162.6,160.0,Orthodox,Flyweight,2013-10-19,2026-06-20,9,2,0,0,1706.2,Kyoji Horiguchi,36,6,0,12
a7897d200692ab64,Kyung Ho Kang,1987-09-09,175.3,185.4,Orthodox,Bantamweight,2013-03-02,2024-06-22,8,5,0,1,1531.3,Kang Kyung-ho,19,11,0,16
5431dccc09118234,Lance Benoist,1988-08-26,180.3,182.9,Southpaw,Welterweight,2011-09-17,2014-06-07,2,2,0,0,1518.2,Lance Benoist,7,2,0,5
63eedfcc73071d41,Lance Gibson,1970-11-20,175.3,,Orthodox,Middleweight,2000-03-10,2000-12-16,1,1,0,0,1504.1,Lance Gibson,4,5,0,5
07bc580bdf3eb9c8,Lance Gibson Jr.,1995-02-02,175.3,182.9,Switch,Lightweight,2025-12-13,2026-03-28,1,1,0,0,1539.1,,,,,
f9b200db02b488d9,Lando Vannata,1992-03-14,175.3,180.3,Orthodox,Lightweight,2016-07-13,2026-04-04,4,8,2,0,1387.3,Lando Vannata,12,8,2,8
267f4a6568abe245,Landon Quinones,1995-11-21,175.3,177.8,Southpaw,Lightweight,2023-09-09,2024-02-03,0,2,0,0,1432.8,,,,,
e99821959a840bb8,Lara Procopio,1995-11-14,162.6,170.2,Orthodox,Women's Flyweight,2019-08-31,2021-06-19,1,2,0,0,1486.3,Lara Procópio,9,2,0,6
16b89be2f5c16fba,Larissa Pacheco,1994-09-07,170.2,,Orthodox,Women's Bantamweight,2014-09-13,2015-03-14,0,2,0,0,1424.4,Larissa Pacheco,23,5,0,10
46f11d15c0134fe3,Larry Cureton,,188.0,,Orthodox,,1995-04-07,1995-09-08,0,2,0,0,1429.8,,,,,
a12a8314adc1c1c9,Laureano Staropoli,1993-02-27,185.4,180.3,Orthodox,Middleweight,2018-11-17,2021-10-23,2,4,0,0,1415.6,Laureano Staropoli,15,7,0,8
f923e012414c883e,Lauren Mueller,1991-11-15,165.1,170.2,Orthodox,Women's Flyweight,2018-04-14,2019-10-12,1,3,0,0,1428.4,Lauren Mueller,5,4,0,4
729d4bd5a6cd0a97,Lauren Murphy,1983-07-27,165.1,170.2,Orthodox,Women's Flyweight,2014-08-16,2025-07-12,8,7,0,0,1544.1,Lauren Murphy,16,6,0,8
e6c5908910cc26e4,Lavar Johnson,1977-06-11,193.0,208.3,Orthodox,Heavyweight,2012-01-28,2013-02-23,2,2,0,0,1499.0,Lavar Johnson,18,10,0,20
1c2f2571b18791b6,Laverne Clark,1973-12-02,180.3,,Orthodox,Welterweight,1998-03-13,2000-09-22,4,1,0,0,1561.1,LaVerne Clark,27,21,1,3
a1ad35b98a9136e5,Lawrence Lui,1996-08-04,170.2,182.9,Orthodox,Bantamweight,2026-01-31,2026-08-29,1,1,0,0,1477.7,,,,,
8cb78f3a6c2a08f7,Leah Letson,1992-08-21,170.2,180.3,Southpaw,Women's Featherweight,2018-11-30,2021-11-13,1,1,0,0,1478.9,Leah Letson,5,2,0,5
d1e1fdcea7c8a90a,Leandro Issa,1983-09-19,170.2,175.3,Orthodox,Bantamweight,2014-01-04,2016-09-03,2,3,0,0,1470.8,Leandro Issa,17,9,0,14
159da492e000afbf,Leandro Silva,1985-11-11,175.3,182.9,Orthodox,Lightweight,2013-06-08,2016-09-03,3,4,0,1,1506.7,Leandro Silva (fighter),30,12,1,13
